cust_id,activated_date,last_payment_date,cash_advance,credit_limit,cash_advance_percentage_respect_credit_limit
17391,2020-06,2020-10-20,0.0,4000.0,0.0
17392,2020-06,2020-07-09,2200.173071,1200.0,183.35
17393,2020-06,2020-06-28,3800.293424,4000.0,95.01
17394,2020-06,2020-07-03,445.031842,1000.0,44.5
17395,2020-06,2020-05-18,4353.620039,3000.0,145.12
17396,2020-06,2020-07-24,0.0,4000.0,0.0
17397,2020-06,2020-06-08,4464.940638,6500.0,68.69
17398,2020-06,2020-07-23,869.489056,1000.0,86.95
17399,2020-06,2020-05-01,1085.441874,6500.0,16.7
17400,2020-06,2020-10-05,0.0,1500.0,0.0
17401,2020-06,2020-10-25,0.0,1000.0,0.0
17402,2020-06,2020-06-23,0.0,3000.0,0.0
17403,2020-06,2020-06-24,0.0,2000.0,0.0
17404,2020-06,2020-05-26,0.0,2500.0,0.0
17405,2020-06,2020-06-18,762.301096,1500.0,50.82
17406,2020-06,2020-10-23,513.751922,2000.0,25.69
17407,2020-06,2020-09-25,5515.157108,8500.0,64.88
17408,2020-06,2020-10-24,391.351946,700.0,55.91
17409,2020-06,2020-10-07,0.0,2500.0,0.0
17410,2020-06,2020-09-13,,4000.0,
17411,2020-06,2020-09-23,1243.093189,2000.0,62.15
17412,2020-06,2020-10-29,1353.14431,3000.0,45.1
17413,2020-06,2020-06-01,272.520678,2000.0,13.63
17414,2020-06,2020-07-13,5807.528817,6000.0,96.79
17415,2020-06,2020-05-04,0.0,1000.0,0.0
17416,2020-06,2020-06-22,0.0,1200.0,0.0
17417,2020-06,2020-06-05,5425.912807,10500.0,51.68
17418,2020-06,2020-08-13,1434.563127,2500.0,57.38
17419,2020-06,2020-07-17,0.0,4000.0,0.0
17420,2020-06,2020-10-16,663.355012,6500.0,10.21
17421,2020-06,2020-07-04,0.0,3000.0,0.0
17422,2020-06,2020-07-03,236.725014,1500.0,15.78
17423,2020-06,2020-10-04,1030.19301,1200.0,85.85
17424,2020-06,2020-09-10,424.95317,7500.0,5.67
17425,2020-06,2020-09-18,1825.212313,3000.0,60.84
17426,2020-06,2020-07-02,5558.961557,5500.0,101.07
17427,2020-06,2020-06-27,0.0,5000.0,0.0
17428,2020-06,2020-05-07,419.348768,800.0,52.42
17429,2020-06,2020-09-02,5157.157638,6500.0,79.34
17430,2020-06,2020-10-10,339.493008,1120.0,30.31
17431,2020-06,2020-07-30,4750.570325,6000.0,79.18
17432,2020-06,2020-06-20,0.0,2500.0,0.0
17433,2020-06,2020-08-02,857.622301,1200.0,71.47
17434,2020-06,2020-05-20,317.452807,8000.0,3.97
17435,2020-06,2020-08-21,239.097147,1200.0,19.92
17436,2020-06,2020-04-25,182.955711,1200.0,15.25
17437,2020-06,2020-10-30,0.0,5000.0,0.0
17438,2020-06,2020-09-16,39.323999,1200.0,3.28
17439,2020-06,2020-07-17,1153.945828,1000.0,115.39
17440,2020-06,2020-10-23,3091.496553,5500.0,56.21
17441,2020-06,2020-06-13,0.0,4000.0,0.0
17442,2020-06,2020-09-26,166.250847,2500.0,6.65
17443,2020-06,2020-05-07,0.0,3000.0,0.0
17444,2020-06,2020-09-24,0.0,1500.0,0.0
17445,2020-06,2020-07-29,555.036998,500.0,111.01
17446,2020-06,2020-11-05,0.0,3500.0,0.0
17448,2020-06,2020-11-03,0.0,3000.0,0.0
17449,2020-06,2020-10-25,0.0,4000.0,0.0
17450,2020-06,2020-08-30,26268.69989,8500.0,309.04
17451,2020-06,2020-08-02,461.403602,1200.0,38.45
17452,2020-06,2020-07-10,1221.85443,5000.0,24.44
17453,2020-06,2020-05-08,0.0,2500.0,0.0
17454,2020-06,2020-10-15,1480.171443,3000.0,49.34
17455,2020-06,2020-10-24,1120.44963,2500.0,44.82
17456,2020-06,2020-05-04,0.0,1500.0,0.0
17457,2020-06,2020-06-09,0.0,1000.0,0.0
17458,2020-06,2020-05-09,0.0,7000.0,0.0
17459,2020-06,2020-10-22,0.0,9000.0,0.0
17460,2020-06,2020-10-28,0.0,1000.0,0.0
17461,2020-06,2020-09-04,0.0,2500.0,0.0
17462,2020-06,2020-07-22,0.0,2000.0,0.0
17463,2020-06,2020-06-15,0.0,2500.0,0.0
17464,2020-06,2020-10-08,0.0,3000.0,0.0
17465,2020-06,2020-05-09,0.0,2500.0,0.0
17466,2020-06,2020-07-31,0.0,4500.0,0.0
17467,2020-06,2020-09-08,730.50642,1000.0,73.05
17468,2020-06,2020-10-07,2224.941246,3000.0,74.16
17469,2020-06,2020-10-22,7709.347455,9000.0,85.66
17470,2020-06,2020-11-07,18.240626,1500.0,1.22
17471,2020-06,2020-08-04,0.0,2500.0,0.0
17472,2020-06,2020-10-18,2045.731359,6500.0,31.47
17473,2020-06,2020-06-11,875.58307,5500.0,15.92
17474,2020-06,2020-05-19,196.076296,2000.0,9.8
17476,2020-06,2020-09-08,1360.869614,9000.0,15.12
17477,2020-06,2020-06-27,639.271966,2500.0,25.57
17478,2020-06,2020-07-27,0.0,600.0,0.0
17479,2020-06,2020-06-03,0.0,1000.0,0.0
17480,2020-06,2020-04-24,445.263361,800.0,55.66
17481,2020-06,2020-06-05,0.0,2500.0,0.0
17482,2020-06,2020-08-10,0.0,1500.0,0.0
17483,2020-06,2020-10-05,0.0,3000.0,0.0
17484,2020-06,2020-05-06,0.0,1500.0,0.0
17485,2020-06,2020-08-25,263.591009,1500.0,17.57
17486,2020-06,2020-10-13,0.0,1500.0,0.0
17487,2020-06,2020-10-27,1406.735573,2500.0,56.27
17488,2020-06,2020-06-29,2791.511852,4500.0,62.03
17489,2020-06,2020-10-08,437.390028,2500.0,17.5
17490,2020-06,2020-05-26,0.0,4000.0,0.0
17491,2020-06,2020-06-21,0.0,2000.0,0.0
17492,2020-06,2020-06-24,0.0,2000.0,0.0
17493,2020-06,2020-09-05,869.402466,2000.0,43.47
17494,2020-06,2020-11-07,1651.711638,3000.0,55.06
17495,2020-06,2020-10-26,0.0,4000.0,0.0
17496,2020-06,2020-07-08,0.0,1000.0,0.0
17497,2020-06,2020-08-12,0.0,4500.0,0.0
17498,2020-06,2020-08-17,0.0,3000.0,0.0
17499,2020-06,2020-07-02,1361.306734,1500.0,90.75
17500,2020-06,2020-10-23,1363.547989,1700.0,80.21
17501,2020-06,2020-05-21,0.0,2000.0,0.0
17502,2020-06,2020-04-29,0.0,5000.0,0.0
17503,2020-06,2020-10-06,0.0,1500.0,0.0
17504,2020-06,2020-08-27,38.237206,1700.0,2.25
17505,2020-06,2020-10-18,0.0,6000.0,0.0
17506,2020-06,2020-07-24,0.0,500.0,0.0
17507,2020-06,2020-07-19,0.0,1500.0,0.0
17508,2020-06,2020-06-27,0.0,3500.0,0.0
17509,2020-06,2020-09-03,0.0,1500.0,0.0
17510,2020-06,2020-09-17,0.0,2500.0,0.0
17511,2020-06,2020-09-18,138.410148,1500.0,9.23
17512,2020-06,2020-05-31,399.600567,1500.0,26.64
17513,2020-06,2020-05-24,0.0,2500.0,0.0
17514,2020-06,2020-11-03,0.0,1500.0,0.0
17515,2020-06,2020-10-28,0.0,4000.0,0.0
17516,2020-06,2020-10-30,1101.351331,4000.0,27.53
17517,2020-06,2020-05-07,0.0,1200.0,0.0
17518,2020-06,2020-11-07,0.0,2500.0,0.0
17519,2020-06,2020-09-03,0.0,2000.0,0.0
17521,2020-06,2020-05-23,2101.089889,3000.0,70.04
17522,2020-06,2020-09-12,136.209339,1700.0,8.01
17523,2020-06,2020-06-18,777.528996,3000.0,25.92
17524,2020-06,2020-09-03,134.388107,1200.0,11.2
17525,2020-06,2020-08-02,398.729042,500.0,79.75
17526,2020-06,2020-08-09,0.0,2500.0,0.0
17527,2020-06,2020-08-12,428.36939,1200.0,35.7
17528,2020-06,2020-08-08,638.563709,10500.0,6.08
17529,2020-06,2020-08-09,0.0,2000.0,0.0
17530,2020-06,2020-06-07,0.0,1500.0,0.0
17531,2020-06,2020-06-13,4278.969301,7500.0,57.05
17532,2020-06,2020-07-05,913.146344,1800.0,50.73
17533,2020-06,2020-09-21,1541.393819,5000.0,30.83
17534,2020-06,2020-07-17,0.0,5500.0,0.0
17535,2020-06,2020-10-28,0.0,5000.0,0.0
17536,2020-06,2020-04-24,1149.411566,1200.0,95.78
17538,2020-06,2020-06-23,493.377807,2000.0,24.67
17539,2020-06,2020-08-24,0.0,2500.0,0.0
17540,2020-06,2020-10-22,0.0,4000.0,0.0
17541,2020-06,2020-08-21,0.0,7500.0,0.0
17542,2020-06,2020-05-25,614.430788,1200.0,51.2
17543,2020-06,2020-06-15,4045.770203,5000.0,80.92
17544,2020-06,2020-06-17,0.0,1700.0,0.0
17545,2020-06,2020-10-18,0.0,3400.0,0.0
17546,2020-06,2020-05-26,0.0,1500.0,0.0
17547,2020-06,2020-05-08,0.0,1000.0,0.0
17548,2020-06,2020-05-28,0.0,2500.0,0.0
17549,2020-06,2020-07-23,0.0,2500.0,0.0
17550,2020-06,2020-07-24,91.705707,10000.0,0.92
17551,2020-06,2020-10-21,1324.264801,1700.0,77.9
17553,2020-06,2020-10-02,0.0,3000.0,0.0
17554,2020-06,2020-10-12,0.0,2700.0,0.0
17555,2020-06,2020-08-17,0.0,1700.0,0.0
17556,2020-06,2020-11-08,0.0,2500.0,0.0
17557,2020-06,2020-09-19,0.0,3000.0,0.0
17558,2020-06,2020-10-04,0.0,600.0,0.0
17559,2020-06,2020-09-08,762.195411,7000.0,10.89
17560,2020-06,2020-08-01,0.0,2000.0,0.0
17561,2020-06,2020-09-30,0.0,3200.0,0.0
17562,2020-06,2020-05-25,0.0,3000.0,0.0
17563,2020-06,2020-06-01,646.932676,1200.0,53.91
17565,2020-06,2020-10-29,0.0,4000.0,0.0
17566,2020-06,2020-08-06,0.0,4500.0,0.0
17567,2020-06,2020-05-21,0.0,4000.0,0.0
17568,2020-06,2020-07-06,3168.34945,4500.0,70.41
17569,2020-06,2020-07-28,0.0,1500.0,0.0
17570,2020-06,2020-05-22,0.0,5000.0,0.0
17571,2020-06,2020-08-19,0.0,2500.0,0.0
17572,2020-06,2020-08-03,0.0,4000.0,0.0
17573,2020-06,2020-08-01,0.0,1700.0,0.0
17574,2020-06,2020-07-06,0.0,1000.0,0.0
17575,2020-06,2020-08-12,0.0,1200.0,0.0
17576,2020-06,2020-05-29,8554.169846,9000.0,95.05
17577,2020-06,2020-09-03,0.0,1200.0,0.0
17578,2020-06,2020-08-24,0.0,1500.0,0.0
17579,2020-06,2020-08-11,496.521561,13450.0,3.69
17580,2020-06,2020-04-25,0.0,1000.0,0.0
17581,2020-06,2020-06-22,379.155222,1200.0,31.6
17582,2020-06,2020-09-16,0.0,1500.0,0.0
17583,2020-06,2020-05-04,47.044876,3500.0,1.34
17584,2020-06,2020-05-31,0.0,3000.0,0.0
17585,2020-06,2020-07-28,2746.434556,9000.0,30.52
17586,2020-06,2020-06-18,0.0,3777.777778,0.0
17587,2020-06,2020-09-02,254.011804,1800.0,14.11
17588,2020-06,2020-07-24,0.0,3500.0,0.0
17589,2020-06,2020-08-13,0.0,2700.0,0.0
17590,2020-06,2020-05-22,1898.121821,1500.0,126.54
17591,2020-06,2020-10-18,181.735735,700.0,25.96
17593,2020-06,2020-08-07,0.0,3000.0,0.0
17594,2020-06,2020-10-23,0.0,1000.0,0.0
17595,2020-06,2020-08-15,72.841356,1200.0,6.07
17596,2020-06,2020-06-03,,3500.0,
17597,2020-06,2020-11-05,0.0,5000.0,0.0
17598,2020-06,2020-10-03,1294.098177,2500.0,51.76
17599,2020-06,2020-10-18,372.192943,4200.0,8.86
17600,2020-06,2020-06-14,916.64405,3000.0,30.55
17601,2020-06,2020-07-04,0.0,1500.0,0.0
17602,2020-06,2020-10-21,474.10077,2500.0,18.96
17603,2020-06,2020-08-21,0.0,1400.0,0.0
17604,2020-06,2020-10-02,73.235325,1500.0,4.88
17605,2020-06,2020-05-08,850.784054,1000.0,85.08
17606,2020-06,2020-06-27,0.0,1500.0,0.0
17607,2020-06,2020-09-04,1240.838098,1000.0,124.08
17608,2020-06,2020-04-28,0.0,3000.0,0.0
17609,2020-06,2020-05-04,452.857459,1200.0,37.74
17610,2020-06,2020-10-28,0.0,4500.0,0.0
17611,2020-06,2020-10-19,0.0,1500.0,0.0
17612,2020-06,2020-07-22,644.770362,1200.0,53.73
17613,2020-06,2020-05-15,0.0,2000.0,0.0
17614,2020-06,2020-06-17,2437.054164,2500.0,97.48
17615,2020-06,2020-05-16,1365.18629,2500.0,54.61
17616,2020-06,2020-06-16,0.0,1500.0,0.0
17617,2020-06,2020-05-19,0.0,3000.0,0.0
17618,2020-06,2020-10-30,0.0,1200.0,0.0
17619,2020-06,2020-05-12,269.61939,3500.0,7.7
17620,2020-06,2020-11-08,0.0,2500.0,0.0
17621,2020-06,2020-10-18,0.0,1500.0,0.0
17622,2020-06,2020-09-10,2464.684708,3000.0,82.16
17623,2020-06,2020-06-26,40.07681,1200.0,3.34
17624,2020-06,2020-06-26,0.0,2500.0,0.0
17625,2020-06,2020-06-09,0.0,5000.0,0.0
17626,2020-06,2020-10-16,,1500.0,
17628,2020-06,2020-06-30,45.475577,3000.0,1.52
17629,2020-06,2020-09-15,4262.120108,2500.0,170.48
17630,2020-06,2020-09-08,9816.782544,12500.0,78.53
17631,2020-06,2020-09-23,4618.934859,9000.0,51.32
17632,2020-06,2020-07-15,204.615371,3500.0,5.85
17633,2020-06,2020-09-10,438.924394,1200.0,36.58
17634,2020-06,2020-10-17,0.0,2500.0,0.0
17635,2020-06,2020-08-02,2578.563752,2500.0,103.14
17636,2020-06,2020-07-11,3330.913556,3000.0,111.03
17637,2020-06,2020-11-04,0.0,800.0,0.0
17638,2020-06,2020-10-16,0.0,2700.0,0.0
17639,2020-06,2020-07-22,109.91813,4000.0,2.75
17640,2020-06,2020-05-03,1139.392895,1200.0,94.95
17641,2020-06,2020-10-20,0.0,1000.0,0.0
17642,2020-06,2020-06-21,0.0,3000.0,0.0
17643,2020-06,2020-08-08,0.0,4000.0,0.0
17644,2020-06,2020-05-21,1088.139436,1000.0,108.81
17645,2020-06,2020-11-03,589.349657,1000.0,58.93
17646,2020-06,2020-05-22,3285.570621,5000.0,65.71
17647,2020-06,2020-05-13,0.0,3000.0,0.0
17648,2020-06,2020-10-11,295.616931,1000.0,29.56
17649,2020-06,2020-08-24,0.0,1500.0,0.0
17650,2020-06,2020-07-23,684.8408,1200.0,57.07
17651,2020-06,2020-10-13,0.0,2500.0,0.0
17652,2020-06,2020-07-31,0.0,3000.0,0.0
17653,2020-06,2020-08-18,97.038129,7000.0,1.39
17654,2020-06,2020-11-05,790.832609,1500.0,52.72
17655,2020-06,2020-08-16,0.0,1000.0,0.0
17656,2020-06,2020-06-30,0.0,2700.0,0.0
17657,2020-06,2020-07-30,0.0,1200.0,0.0
17658,2020-06,2020-05-19,0.0,6000.0,0.0
17659,2020-06,2020-10-11,0.0,2700.0,0.0
17660,2020-06,2020-10-15,1562.703953,1500.0,104.18
17661,2020-06,2020-11-01,1279.568823,9000.0,14.22
17662,2020-06,2020-08-07,0.0,1400.0,0.0
17663,2020-06,2020-06-09,1190.745349,2000.0,59.54
17664,2020-06,2020-07-07,6548.948805,7000.0,93.56
17665,2020-06,2020-09-12,0.0,1000.0,0.0
17666,2020-06,2020-09-13,0.0,2500.0,0.0
17667,2020-06,2020-11-05,1852.218171,2500.0,74.09
17668,2020-06,2020-09-09,164.032453,1200.0,13.67
17669,2020-06,2020-05-30,0.0,2500.0,0.0
17670,2020-06,2020-11-04,2061.53302,1700.0,121.27
17671,2020-06,2020-09-18,950.85274,1000.0,95.09
17672,2020-06,2020-05-25,561.024098,1200.0,46.75
17673,2020-06,2020-08-27,0.0,1200.0,0.0
17674,2020-06,2020-08-27,0.0,600.0,0.0
17675,2020-06,2020-10-11,0.0,1200.0,0.0
17676,2020-06,2020-08-19,0.0,3500.0,0.0
17677,2020-06,2020-06-10,2909.050462,3000.0,96.97
17678,2020-06,2020-05-03,0.0,1700.0,0.0
17679,2020-06,2020-08-29,748.78028,1200.0,62.4
17680,2020-06,2020-08-17,373.408367,500.0,74.68
17681,2020-06,2020-05-17,1865.939841,4000.0,46.65
17682,2020-06,2020-10-17,0.0,2500.0,0.0
17683,2020-06,2020-07-08,0.0,2500.0,0.0
17684,2020-06,2020-05-09,181.725242,3000.0,6.06
17685,2020-06,2020-07-25,499.092982,600.0,83.18
17686,2020-06,2020-05-17,2033.14898,3000.0,67.77
17687,2020-06,2020-05-05,0.0,3000.0,0.0
17688,2020-06,2020-06-30,0.0,3000.0,0.0
17689,2020-06,2020-10-24,600.188405,3400.0,17.65
17690,2020-06,2020-10-26,4948.907169,9000.0,54.99
17691,2020-06,2020-07-14,994.182547,1200.0,82.85
17692,2020-06,2020-09-21,0.0,3000.0,0.0
17693,2020-06,2020-07-19,0.0,2000.0,0.0
17694,2020-06,2020-08-02,1684.658063,1800.0,93.59
17695,2020-06,2020-06-23,0.0,1700.0,0.0
17697,2020-06,2020-08-03,,1000.0,
17698,2020-06,2020-05-13,645.643747,1200.0,53.8
17699,2020-06,2020-07-19,152.65779,1000.0,15.27
17700,2020-06,2020-07-01,0.0,1900.0,0.0
17701,2020-06,2020-06-06,0.0,3000.0,0.0
17702,2020-06,2020-09-19,0.0,2000.0,0.0
17703,2020-06,2020-05-07,830.132133,2500.0,33.21
17704,2020-06,2020-09-26,0.0,1000.0,0.0
17705,2020-06,2020-09-29,347.15722,3500.0,9.92
17706,2020-06,2020-10-11,5001.078448,1500.0,333.41
17707,2020-06,2020-10-12,0.0,3000.0,0.0
17708,2020-06,2020-08-07,0.0,2500.0,0.0
17709,2020-06,2020-09-02,38.898599,1500.0,2.59
17710,2020-06,2020-04-27,0.0,3000.0,0.0
17711,2020-06,2020-10-04,0.0,1500.0,0.0
17712,2020-06,2020-08-20,0.0,2000.0,0.0
17713,2020-06,2020-05-04,0.0,1900.0,0.0
17714,2020-06,2020-06-24,0.0,650.0,0.0
17715,2020-06,2020-06-09,0.0,1200.0,0.0
17716,2020-06,2020-09-10,0.0,9500.0,0.0
17717,2020-06,2020-08-13,0.0,7500.0,0.0
17718,2020-06,2020-05-20,0.0,5000.0,0.0
17719,2020-06,2020-07-10,0.0,1900.0,0.0
17720,2020-06,2020-05-28,101.511988,1200.0,8.46
17721,2020-06,2020-06-09,0.0,4000.0,0.0
17723,2020-06,2020-05-21,1494.441569,1500.0,99.63
17724,2020-06,2020-11-02,0.0,6500.0,0.0
17726,2020-06,2020-07-14,38.259988,800.0,4.78
17727,2020-06,2020-06-27,,1200.0,
17728,2020-06,2020-07-31,0.0,1000.0,0.0
17729,2020-06,2020-07-17,75.070968,1500.0,5.0
17730,2020-06,2020-05-14,0.0,2700.0,0.0
17731,2020-06,2020-05-13,0.0,6000.0,0.0
17732,2020-06,2020-09-21,584.940187,3500.0,16.71
17733,2020-06,2020-07-31,169.355104,4000.0,4.23
17734,2020-06,2020-06-21,0.0,1000.0,0.0
17735,2020-06,2020-06-21,1125.228876,2500.0,45.01
17736,2020-06,2020-10-22,0.0,3200.0,0.0
17737,2020-06,2020-07-17,0.0,1000.0,0.0
17738,2020-06,2020-05-24,1319.276782,3000.0,43.98
17739,2020-06,2020-06-09,447.953652,3000.0,14.93
17740,2020-06,2020-07-28,0.0,2200.0,0.0
17741,2020-06,2020-07-16,78.990599,1000.0,7.9
17742,2020-06,2020-10-28,3100.942646,3000.0,103.36
17743,2020-06,2020-10-15,1465.069357,5000.0,29.3
17744,2020-06,2020-07-17,0.0,1000.0,0.0
17745,2020-06,2020-08-10,402.337729,1200.0,33.53
17746,2020-06,2020-09-15,0.0,1000.0,0.0
17747,2020-06,2020-10-03,0.0,2000.0,0.0
17748,2020-06,2020-05-22,0.0,2500.0,0.0
17749,2020-06,2020-08-24,0.0,1700.0,0.0
17750,2020-06,2020-09-23,445.913736,1500.0,29.73
17751,2020-06,2020-11-06,0.0,1500.0,0.0
17752,2020-06,2020-08-31,462.554056,500.0,92.51
17753,2020-06,2020-08-13,988.076605,4500.0,21.96
17754,2020-06,2020-09-08,6140.025312,6000.0,102.33
17755,2020-06,2020-07-03,2370.439178,1000.0,237.04
17756,2020-06,2020-08-04,944.893512,1000.0,94.49
17757,2020-06,2020-07-31,0.0,8000.0,0.0
17758,2020-06,2020-05-18,0.0,3000.0,0.0
17759,2020-06,2020-05-15,1377.049309,3000.0,45.9
17760,2020-06,2020-04-30,0.0,2500.0,0.0
17761,2020-06,2020-10-06,0.0,1000.0,0.0
17762,2020-06,2020-10-01,75.74986,3000.0,2.52
17763,2020-06,2020-09-21,0.0,1500.0,0.0
17764,2020-06,2020-10-23,3858.373703,4000.0,96.46
17765,2020-06,2020-05-24,624.03835,2000.0,31.2
17767,2020-06,2020-09-28,178.138151,500.0,35.63
17768,2020-06,2020-10-15,1677.055839,2000.0,83.85
17769,2020-06,2020-08-02,0.0,1000.0,0.0
17770,2020-06,2020-08-12,814.086208,1700.0,47.89
17772,2020-06,2020-08-13,979.388828,3500.0,27.98
17773,2020-06,2020-07-07,0.0,5000.0,0.0
17774,2020-06,2020-05-25,323.014918,1700.0,19.0
17776,2020-06,2020-08-23,0.0,1500.0,0.0
17777,2020-06,2020-08-06,0.0,5000.0,0.0
17778,2020-06,2020-11-06,949.910781,1700.0,55.88
17779,2020-06,2020-06-23,0.0,4000.0,0.0
17780,2020-06,2020-07-05,0.0,1500.0,0.0
17781,2020-06,2020-06-16,0.0,2000.0,0.0
17782,2020-06,2020-09-27,0.0,2500.0,0.0
17783,2020-06,2020-10-14,0.0,1500.0,0.0
17784,2020-06,2020-08-17,3005.365682,3500.0,85.87
17785,2020-06,2020-07-05,0.0,1200.0,0.0
17786,2020-06,2020-05-17,0.0,5000.0,0.0
17787,2020-06,2020-09-21,0.0,1000.0,0.0
17788,2020-06,2020-09-09,2817.911587,6000.0,46.97
17789,2020-06,2020-05-16,1154.99477,4000.0,28.87
17790,2020-06,2020-06-05,2087.392116,2500.0,83.5
17791,2020-06,2020-05-26,905.709193,2500.0,36.23
17792,2020-06,2020-09-29,0.0,900.0,0.0
17793,2020-06,2020-09-14,0.0,3000.0,0.0
17794,2020-06,2020-09-27,0.0,1200.0,0.0
17795,2020-06,2020-09-14,2260.076139,3000.0,75.34
17796,2020-06,2020-08-12,0.0,1000.0,0.0
17797,2020-06,2020-06-19,4892.793928,5000.0,97.86
17798,2020-06,2020-08-01,351.023706,1000.0,35.1
17799,2020-06,2020-07-09,808.545456,2000.0,40.43
17800,2020-06,2020-08-23,0.0,1000.0,0.0
17801,2020-06,2020-08-31,0.0,5000.0,0.0
17802,2020-06,2020-10-12,2088.213086,10000.0,20.88
17803,2020-06,2020-07-25,687.666124,4000.0,17.19
17804,2020-06,2020-11-05,283.730479,6500.0,4.37
17805,2020-06,2020-10-21,1588.05231,1500.0,105.87
17806,2020-06,2020-05-30,73.699863,1200.0,6.14
17807,2020-06,2020-06-27,1566.811923,2000.0,78.34
17808,2020-06,2020-06-04,0.0,2700.0,0.0
17809,2020-06,2020-08-12,197.334971,2500.0,7.89
17810,2020-06,2020-11-03,0.0,1500.0,0.0
17811,2020-06,2020-10-02,0.0,1500.0,0.0
17812,2020-06,2020-08-06,0.0,1500.0,0.0
17813,2020-06,2020-09-20,0.0,4000.0,0.0
17814,2020-06,2020-06-26,189.855977,3000.0,6.33
17815,2020-06,2020-11-07,0.0,1000.0,0.0
17816,2020-06,2020-09-19,0.0,1000.0,0.0
17817,2020-06,2020-10-05,967.811335,2500.0,38.71
17818,2020-06,2020-11-05,27.107553,1700.0,1.59
17819,2020-06,2020-08-22,0.0,3800.0,0.0
17820,2020-06,2020-07-03,0.0,4000.0,0.0
17821,2020-06,2020-10-28,1234.504809,4000.0,30.86
17822,2020-06,2020-09-07,0.0,2000.0,0.0
17823,2020-06,2020-06-09,732.654518,700.0,104.66
17824,2020-06,2020-09-19,5104.121726,8000.0,63.8
17825,2020-06,2020-09-14,0.0,1000.0,0.0
17826,2020-06,2020-07-21,3895.391723,5000.0,77.91
17827,2020-06,2020-08-31,8411.998221,9000.0,93.47
17828,2020-06,2020-10-22,110.795488,700.0,15.83
17829,2020-06,2020-05-15,938.573177,800.0,117.32
17830,2020-06,2020-08-13,1356.687002,1500.0,90.45
17831,2020-06,2020-10-05,0.0,5000.0,0.0
17832,2020-06,2020-05-22,610.08928,700.0,87.16
17833,2020-06,2020-05-26,100.749379,700.0,14.39
17834,2020-06,2020-09-25,0.0,4000.0,0.0
17835,2020-06,2020-06-15,0.0,1400.0,0.0
17836,2020-06,2020-10-02,0.0,4000.0,0.0
17837,2020-06,2020-10-10,1241.559904,5000.0,24.83
17838,2020-06,2020-09-04,0.0,3000.0,0.0
17839,2020-06,2020-07-06,18.042768,1200.0,1.5
17840,2020-06,2020-09-14,2629.671395,3000.0,87.66
17841,2020-06,2020-06-06,2393.464326,2500.0,95.74
17842,2020-06,2020-10-11,0.0,3000.0,0.0
17843,2020-06,2020-09-24,36.741165,3000.0,1.22
17844,2020-06,2020-08-21,0.0,3000.0,0.0
17845,2020-06,2020-06-20,0.0,5000.0,0.0
17846,2020-06,2020-07-19,0.0,450.0,0.0
17847,2020-06,2020-11-03,0.0,3000.0,0.0
17848,2020-06,2020-04-27,681.2559,1800.0,37.85
17849,2020-06,2020-06-08,0.0,3000.0,0.0
17850,2020-06,2020-09-15,0.0,1200.0,0.0
17851,2020-06,2020-06-06,26194.04954,9000.0,291.04
17852,2020-06,2020-06-14,0.0,4000.0,0.0
17853,2020-06,2020-05-20,0.0,4000.0,0.0
17854,2020-06,2020-08-17,965.526999,1000.0,96.55
17855,2020-06,2020-05-18,9413.199416,5000.0,188.26
17856,2020-06,2020-06-19,1093.862642,1700.0,64.34
17857,2020-06,2020-04-27,0.0,500.0,0.0
17858,2020-06,2020-05-09,0.0,4000.0,0.0
17859,2020-06,2020-04-28,0.0,2500.0,0.0
17860,2020-06,2020-04-24,1418.626391,3200.0,44.33
17861,2020-06,2020-09-12,0.0,3500.0,0.0
17862,2020-06,2020-08-07,972.530598,2500.0,38.9
17863,2020-06,2020-10-02,890.644405,1000.0,89.06
17864,2020-06,2020-10-17,0.0,1600.0,0.0
17865,2020-06,2020-11-07,0.0,1500.0,0.0
17866,2020-06,2020-07-30,0.0,4000.0,0.0
17867,2020-06,2020-09-23,0.0,4000.0,0.0
17868,2020-06,2020-10-06,0.0,2500.0,0.0
17869,2020-06,2020-08-28,0.0,5000.0,0.0
17870,2020-06,2020-11-02,0.0,2500.0,0.0
17871,2020-06,2020-04-27,0.0,1500.0,0.0
17872,2020-06,2020-06-04,270.92481,1800.0,15.05
17873,2020-06,2020-10-20,2561.494053,4500.0,56.92
17874,2020-06,2020-07-19,9071.14623,9000.0,100.79
17875,2020-06,2020-10-31,209.025389,7500.0,2.79
17876,2020-06,2020-06-18,0.0,1200.0,0.0
17877,2020-06,2020-06-12,453.244036,2000.0,22.66
17878,2020-06,2020-07-31,5326.343132,5000.0,106.53
17879,2020-06,2020-09-02,0.0,4000.0,0.0
17880,2020-06,2020-06-03,811.491192,2000.0,40.57
17881,2020-06,2020-05-13,1158.133733,1400.0,82.72
17882,2020-06,2020-05-25,1440.078629,3000.0,48.0
17883,2020-06,2020-06-23,1593.700723,1500.0,106.25
17884,2020-06,2020-07-05,0.0,3000.0,0.0
17885,2020-06,2020-07-12,0.0,4000.0,0.0
17886,2020-06,2020-10-13,0.0,1500.0,0.0
17887,2020-06,2020-06-14,2408.490506,2000.0,120.42
17888,2020-06,2020-06-09,578.660857,1200.0,48.22
17889,2020-06,2020-07-14,2444.627773,2500.0,97.79
17890,2020-06,2020-06-22,706.910571,7500.0,9.43
17891,2020-06,2020-06-13,4715.033095,6000.0,78.58
